FoodID,FoodGroups,FoodName,Air,Energi,Protein,Lemak,Abu,Karbohidrat,Serat,GulaTotal,Kalsium,Besi,Magnesium,Fosfor,Kalium,Natrium,Seng,Tembaga,Mangan,Selenium,VitaminC,Tiamina,Riboflavin,Niasin,Pantotenat,VitaminB6,FolatTotal,Kolina,VitaminB12,VitaminA-IU,VitaminA-RAE,Retinol,AlphaKaroten,BetaKaroten,BetaKriptosantin,Likopen,ZeaksantinLutein,VitaminE,VitaminD,VitaminD-IU,VitaminK,LemakJenuh,LemakTunggal,LemakGanda,Kolesterol,Source
86,Buah dan Jus,Ceri Maraschino kalengan tiriskan,"57,27",165,"0,22","0,21","0,34","41,97","3,2","38,77",54,"0,43",4,3,21,4,"0,26","0,143","0,012","0,2",,,,"0,004","0,054","0,005",,4,,45,2,,,27,,,59,"0,05",,,"1,5","0,039","0,049","0,055",,USDA
87,Buah dan Jus,Ceri asam dikeringkan dimaniskan,"16,6",333,"1,25","0,73","0,97","80,45","2,5","67,15",38,"0,68",22,36,376,13,"0,25","0,229",,"0,4","19,3","0,058","0,101","0,867",,"0,101",11,15,,2.829,141,,,1.697,,,173,"0,17",,,"5,1","0,146","0,177","0,194",,USDA
88,Buah dan Jus,Ceri asam kaleng paket air tiriskan,"88,31",42,"0,69","0,21","0,34","10,45","1,2","6,99",11,"0,64",8,16,115,4,"0,07",,"0,059",,"0,3","0,025","0,065","0,26","0,041","0,047",,,,,,,,,,,,,,,"8,1",,,,,USDA
89,Buah dan Jus,Ceri asam merah beku tanpa pemanis,"87,2",46,"0,92","0,44","0,42","11,02","1,6","9,02",13,"0,53",9,16,124,1,"0,1","0,09","0,057",,"1,7","0,044","0,034","0,137","0,178","0,067",5,6,,870,44,,,522,,,61,"0,05",,,"1,5","0,1","0,12","0,132",,USDA
90,Buah dan Jus,Ceri asam merah kaleng paket sirup berat padatan dan cairan,"75,66",91,"0,73","0,1","0,25","23,27","1,1","22,17",10,"1,3",6,10,93,7,"0,06","0,066","0,072",,2,"0,016","0,039","0,168","0,105","0,044",8,4,,714,36,,,428,,,57,"0,23",,,"1,4","0,021","0,026","0,029",,USDA
91,Buah dan Jus,Ceri asam merah kaleng paket sirup ekstra berat padatan dan cairan,"69,73",114,"0,71","0,09","0,24","29,23","0,8",,10,"1,26",5,9,91,7,"0,06","0,065","0,07",,"1,9","0,016","0,038","0,163","0,105","0,044",7,,,696,35,,,,,,,,,,,"0,021","0,025","0,028",,USDA
92,Buah dan Jus,Ceri asam merah kalengan paket air padatan dan cairan (termasuk ceri tart merah komoditas USDA kalengan),"89,93",36,"0,77","0,1","0,26","8,94","1,1","7,6",11,"1,37",6,10,98,7,"0,07","0,07","0,076",,"2,1","0,017","0,041","0,177","0,105","0,044",8,4,,754,38,,,452,,,57,"0,23",,,"1,4","0,023","0,027","0,03",,USDA
93,Buah dan Jus,Ceri asam merah kalengan paket sirup padatan dan cairan,"79,62",75,"0,74","0,1","0,25","19,3","0,8",,10,"1,32",6,10,95,7,"0,07","0,068","0,073",,2,"0,016","0,039","0,17","0,105","0,044",8,,,726,36,,,,,,,,,,,"0,022","0,026","0,029",,USDA
94,Buah dan Jus,Ceri asam merah mentah,"86,13",50,1,"0,3","0,4","12,18","1,6","8,49",16,"0,32",9,15,173,3,"0,1","0,104","0,112",,10,"0,03","0,04","0,4","0,143","0,044",8,6,,1.283,64,,,770,,,85,"0,07",,,"2,1","0,068","0,082","0,09",,USDA
95,Buah dan Jus,Ceri manis beku manis,"75,53",89,"1,15","0,13","0,83","22,36","2,1","20,26",12,"0,35",10,16,199,1,"0,04","0,024","0,109",,1,"0,027","0,047","0,177","0,127","0,036",4,6,,189,9,,,113,,,85,"0,07",,,"2,1","0,03","0,036","0,04",,USDA
96,Buah dan Jus,Ceri manis kaleng diadu sirup berat dikeringkan,"77,61",83,"0,73","0,21","0,39","21,07","2,3","16,18",10,"0,35",9,20,148,3,"0,1","0,176","0,048",,"3,6","0,022","0,043","0,396","0,06","0,022",5,3,,237,12,,,142,,,57,"0,17",,,"0,9","0,041","0,049","0,055",,USDA
97,Buah dan Jus,Ceri manis kaleng paket air padatan dan cairan,"87,05",46,"0,77","0,13","0,29","11,76","1,5","10,26",11,"0,36",9,15,131,1,"0,08","0,075","0,062",,"2,2","0,022","0,041","0,41","0,127","0,03",4,4,,160,8,,,96,,,57,"0,23",,,"1,4","0,028","0,034","0,038",,USDA
98,Buah dan Jus,Ceri manis kaleng paket jus padatan dan cairan,"84,95",54,"0,91","0,02","0,31","13,81","1,5","12,31",14,"0,58",12,22,131,3,"0,1","0,073","0,061",,"2,5","0,018","0,024","0,406","0,127","0,03",4,5,,125,6,,,75,,,57,"0,23",,,"1,4","0,004","0,005","0,006",,USDA
99,Buah dan Jus,Ceri manis kaleng paket sirup ekstra berat padatan dan cairan,"72,66",102,"0,59","0,15","0,37","26,23","1,5",,9,"0,35",8,17,142,3,"0,1","0,139","0,058",,"3,6","0,021","0,039","0,388","0,127","0,03",4,,,151,8,,,,,,,,,,,"0,033","0,04","0,045",,USDA
100,Buah dan Jus,Ceri manis kaleng paket sirup ringan padatan dan cairan,"81,56",67,"0,61","0,15","0,38","17,29","1,5","15,79",9,"0,36",9,18,148,3,"0,1","0,145","0,06",,"3,7","0,021","0,041","0,403","0,127","0,03",4,4,,157,8,,,94,,,57,"0,23",,,"1,4","0,034","0,042","0,046",,USDA
101,Buah dan Jus,Ceri manis kalengan diadu sirup berat padatan dan cairan,"77,61",83,"0,6","0,15","0,38","21,27","1,4","16,18",9,"0,35",9,18,145,3,"0,1","0,142","0,048",,"3,6","0,021","0,04","0,396","0,057","0,022",4,4,,154,8,,,92,,,57,"0,17",,,"0,9","0,034","0,041","0,045",,USDA
102,Buah dan Jus,Ceri manis mentah,"82,25",63,"1,06","0,2","0,48","16,01","2,1","12,82",13,"0,36",11,21,222,,"0,07","0,06","0,07",,7,"0,027","0,033","0,154","0,199","0,049",4,6,,64,3,,,38,,,85,"0,07",,,"2,1","0,038","0,047","0,052",,USDA
103,Buah dan Jus,Cherimoya mentah,"79,39",75,"1,57","0,68","0,65","17,71",3,"12,87",10,"0,27",17,26,287,7,"0,16","0,069","0,093",,"12,6","0,101","0,131","0,644","0,345","0,257",23,,,5,,,,2,1,,6,"0,27",,,,"0,233","0,055","0,188",,USDA
104,Buah dan Jus,Ciplukan (gooseberries) bahan dasar Groundcherries mentah,"85,4",53,"1,9","0,7","0,8","11,2",,,9,1,,40,,,,,,,11,"0,11","0,04","2,8",,,,,,720,36,,,,,,,,,,,,,,,USDA
105,Buah dan Jus,Ciplukan (gooseberry) kaleng paket sirup ringan padatan dan cairan,"80,1",73,"0,65","0,2","0,29","18,75","2,4",,16,"0,33",6,7,77,2,"0,11","0,217","0,177","0,4",10,"0,02","0,053","0,153","0,138","0,012",3,,,138,7,,,,,,,,,,,"0,013","0,018","0,11",,USDA
106,Buah dan Jus,Ciplukan (gooseberry) mentah,"87,87",44,"0,88","0,58","0,49","10,18","4,3",,25,"0,31",10,27,198,1,"0,12","0,07","0,144","0,6","27,7","0,04","0,03","0,3","0,286","0,08",6,,,290,15,,,,,,,"0,37",,,,"0,038","0,051","0,317",,USDA
107,Buah dan Jus,Clementines mentah,"86,58",47,"0,85","0,15","0,4","12,02","1,7","9,18",30,"0,14",10,21,177,1,"0,06","0,043","0,023","0,1","48,8","0,086","0,03","0,636","0,151","0,075",24,14,,,,,,,,,,"0,2",,,,,,,,USDA
108,Buah dan Jus,Cranberi mentah,"87,32",46,"0,46","0,13","0,12","11,97","3,6","4,27",8,"0,23",6,11,80,2,"0,09","0,056","0,267","0,1",14,"0,012","0,02","0,101","0,295","0,057",1,6,,63,3,,,38,,,91,"1,32",,,5,"0,008","0,018","0,055",,USDA
109,Buah dan Jus,Cranberry dikeringkan manis,"15,79",308,"0,17","1,09","0,15","82,8","5,3","72,56",9,"0,39",4,8,49,5,"0,1","0,063","0,18","0,6","0,2","0,013","0,028","0,548",,"0,038",,8,,46,2,,,27,,,138,"2,1",,,"7,6","0,088","0,298","0,182",,USDA
110,Buah dan Jus,Cranberryorange menikmati kalengan,"53,2",178,"0,3","0,1","0,2","46,2",,,11,"0,2",4,8,38,32,,"0,04",,,18,"0,03","0,02","0,1",,,,,,70,4,,,,,,,,,,,"0,012",,,,USDA
111,Buah dan Jus,Custardapple (bullock'sheart) mentah,"71,5",101,"1,7","0,6",1,"25,2","2,4",,30,"0,71",18,21,382,4,,,,,"19,2","0,08","0,1","0,5","0,135","0,221",,,,33,2,,,,,,,,,,,"0,231",,,,USDA
112,Buah dan Jus,Dates deglet noor,"20,53",282,"2,45","0,39","1,6","75,03",8,"63,35",39,"1,02",43,62,656,2,"0,29","0,206","0,262",3,"0,4","0,052","0,066","1,274","0,589","0,165",19,6,,10,,,,6,,,75,"0,05",,,"2,7","0,032","0,036","0,019",,USDA
113,Buah dan Jus,Dates medjool,"21,32",277,"1,81","0,15","1,74","74,97","6,7","66,47",64,"0,9",54,62,696,1,"0,44","0,362","0,296",,,"0,05","0,06","1,61","0,805","0,249",15,10,,149,7,,,89,,,23,,,,"2,7",,,,,USDA
114,Buah dan Jus,Durian mentah atau beku,"64,99",147,"1,47","5,33","1,12","27,09","3,8",,6,"0,43",30,39,436,2,"0,28","0,207","0,325",,"19,7","0,374","0,2","1,074","0,23","0,316",36,,,44,2,,6,23,,,,,,,,,,,,USDA
115,Buah dan Jus,Elderberry mentah,"79,8",73,"0,66","0,5","0,64","18,4",7,,38,"1,6",5,39,280,6,"0,11","0,061",,"0,6",36,"0,07","0,06","0,5","0,14","0,23",6,,,600,30,,,,,,,,,,,"0,023","0,08","0,247",,USDA
116,Buah dan Jus,Feijoa mentah,"83,28",61,"0,71","0,42","0,38","15,21","6,4","8,2",17,"0,14",9,19,172,3,"0,06","0,036","0,084",,"32,9","0,006","0,018","0,295","0,233","0,067",23,,,6,,,,2,3,5,27,"0,16",,,"3,5","0,104","0,056","0,136",,USDA
117,Buah dan Jus,Goji berry keringkan,"7,5",349,"14,26","0,39","0,78","77,06",13,"45,61",190,"6,8",,,,298,,,,,"48,4",,,,,,,,,26.822,,,,,,,,,,,,,,,,USDA
118,Buah dan Jus,Grapefruit mentah merah muda dan merah California dan Arizona,"89,31",37,"0,5","0,1","0,4","9,69",,,11,"0,08",9,12,147,1,"0,07","0,032","0,02",,"38,1","0,034","0,02","0,191","0,283","0,042",12,,,259,13,,,,,,,,,,,"0,014","0,013","0,024",,USDA
119,Buah dan Jus,Grapefruit mentah merah muda dan merah Florida,"91,56",30,"0,55","0,1","0,29","7,5","1,1",,15,"0,12",8,9,127,,"0,07","0,044","0,01","1,4",37,"0,04","0,02","0,2","0,283","0,042",9,,,259,13,,,,,,,,,,,"0,014","0,013","0,024",,USDA
120,Buah dan Jus,Grapefruit mentah putih Florida,"90,76",32,"0,63","0,1","0,32","8,19",,,15,"0,05",9,7,150,,"0,07","0,056","0,011",,37,"0,04","0,02","0,2","0,283","0,043",9,,,10,,,,,,,,,,,,"0,014","0,013","0,024",,USDA
121,Buah dan Jus,Guanabana nektar kaleng,"84,72",59,"0,11","0,17","0,08","14,93","0,1","13,07",7,"0,36",3,2,25,8,"0,02","0,01","0,01","0,4","11,1","0,003","0,011","0,12","0,07","0,007",6,2,,,,,,,,,,"0,01",,,,"0,029","0,051","0,039",,USDA
122,Buah dan Jus,Jambu biji madu kaleng dengan sucralose,"86,23",48,"0,3","0,07","0,09","13,3","1,2","10,15",8,"0,54",2,3,33,6,"0,02","0,025","0,058","0,1","21,3","0,005","0,005","0,17",,"0,009",4,1,,49,2,,,29,,35,,"0,06",,,1,"0,023","0,02","0,017",,USDA
123,Buah dan Jus,Jambu biji madu kaleng dengan tambahan asam askorbat,"83,51",63,"0,09","0,06","0,09","16,25",1,"12,95",8,"0,38",2,2,39,6,"0,03","0,017","0,058",,"21,1","0,003","0,003","0,17","0,08","0,01",3,1,,106,,,,,,35,,"0,05",,,1,"0,02","0,02","0,01",,USDA
124,Buah dan Jus,Jambu biji stroberi mentah,"80,66",69,"0,58","0,6","0,8","17,36","5,4",,21,"0,22",17,27,292,37,,,,,37,"0,03","0,03","0,6",,,,,,90,5,,,,,,,,,,,"0,172","0,055","0,253",,USDA
125,Buah dan Jus,Jambu biji umum mentah,"80,8",68,"2,55","0,95","1,39","14,32","5,4","8,92",18,"0,26",22,40,417,2,"0,23","0,23","0,15","0,6","228,3","0,067","0,04","1,084","0,451","0,11",49,8,,624,31,,,374,,5.204,,"0,73",,,"2,6","0,272","0,087","0,401",,USDA
126,Buah dan Jus,Javaprem (jambolan) mentah,"83,13",60,"0,72","0,23","0,36","15,56",,,19,"0,19",15,17,79,14,,,,,"14,3","0,006","0,012","0,26",,"0,038",,,,3,,,,,,,,,,,,,,,,USDA
127,Buah dan Jus,Jeruk bali bagian kaleng paket air padatan dan cairan,"89,85",36,"0,58","0,1","0,32","9,15","0,4","8,75",15,"0,41",10,10,132,2,"0,09","0,067","0,007","0,9","21,8","0,039","0,021","0,249","0,12","0,02",9,5,,,,,,,,,,"0,09",,,,"0,014","0,014","0,024",,USDA
128,Buah dan Jus,Jeruk bali bagian kaleng paket jus padatan dan cairan,"89,67",37,"0,7","0,09","0,34","9,21","0,4","8,8",15,"0,21",11,12,169,7,"0,08","0,037","0,007","0,9","33,9","0,029","0,018","0,249","0,12","0,02",9,5,,,,,,,,,,"0,09",,,,"0,012","0,012","0,021",,USDA
129,Buah dan Jus,Jeruk bali bagian kaleng paket sirup ringan padatan dan cairan,"83,59",60,"0,56","0,1","0,31","15,44","0,4","15,04",14,"0,4",10,10,129,2,"0,08","0,066","0,007","0,9","21,3","0,038","0,02","0,243","0,12","0,02",9,5,,,,,,,,,,"0,09",,,,"0,014","0,013","0,024",,USDA
130,Buah dan Jus,Jeruk bali mentah merah muda dan merah dan putih semuanya,"90,89",32,"0,63","0,1","0,31","8,08","1,1","6,98",12,"0,09",8,8,139,,"0,07","0,047","0,012","0,3","34,4","0,036","0,02","0,25","0,283","0,042",10,8,,927,46,,4,552,6,1.135,6,"0,13",,,,"0,014","0,013","0,024",,USDA
131,Buah dan Jus,Jeruk bali mentah merah muda dan merah semuanya,"88,06",42,"0,77","0,14","0,36","10,66","1,6","6,89",22,"0,08",9,18,135,,"0,07","0,032","0,022","0,1","31,2","0,043","0,031","0,204","0,262","0,053",13,8,,1.150,58,,3,686,6,1.419,5,"0,13",,,,"0,021","0,02","0,036",,USDA
132,Buah dan Jus,Jeruk bali mentah putih California,"89,58",37,"0,88","0,1","0,35","9,09",,,12,"0,08",9,12,143,,"0,07","0,032","0,02",,"33,3","0,037","0,02","0,269","0,283","0,043",12,,,10,,,,,,,,,,,,"0,014","0,013","0,024",,USDA
133,Buah dan Jus,Jeruk bali mentah putih semua area,"90,48",33,"0,69","0,1","0,33","8,41","1,1","7,31",12,"0,06",9,8,148,,"0,07","0,05","0,013","1,4","33,3","0,037","0,02","0,269","0,283","0,043",10,8,,33,2,,8,14,3,,10,"0,13",,,,"0,014","0,013","0,024",,USDA
134,Buah dan Jus,Jeruk Kumquat mentah,"80,85",71,"1,88","0,86","0,52","15,9","6,5","9,36",62,"0,86",20,19,186,10,"0,17","0,095","0,135",,"43,9","0,037","0,09","0,429","0,208","0,036",17,8,,290,15,,155,,193,,129,"0,15",,,,"0,103","0,154","0,171",,USDA
135,Buah dan Jus,Jeruk Mandarin kaleng paket jus,"89,51",37,"0,62","0,03","0,28","9,57","0,7","8,87",11,"0,27",11,10,133,5,"0,51","0,033","0,032","0,4","34,2","0,082","0,029","0,445","0,125","0,042",5,9,,852,43,,133,193,503,,163,"0,1",,,,"0,003","0,005","0,005",,USDA
136,Buah dan Jus,Jeruk Mandarin kaleng paket jus tiriskan,"89,51",38,"0,75","0,04","0,29","9,41","1,2","8,25",12,"0,27",11,11,136,5,"0,53","0,041",,"0,4","33,9","0,088","0,031","0,445",,"0,043",5,6,,1.312,66,,204,298,775,,243,"0,15",,,,"0,004","0,007","0,007",,USDA
137,Buah dan Jus,Jeruk Mandarin kalengan paket sirup ringan,"83,06",61,"0,45","0,1","0,19","16,19","0,7","15,49",7,"0,37",8,10,78,6,"0,24","0,044","0,032","0,4","19,8","0,053","0,044","0,445","0,125","0,042",5,7,,840,42,,131,191,496,,163,"0,1",,,,"0,012","0,018","0,02",,USDA
138,Buah dan Jus,Jeruk Mandarin mentah,"85,17",53,"0,81","0,31","0,38","13,34","1,8","10,58",37,"0,15",12,20,166,2,"0,07","0,042","0,039","0,1","26,7","0,058","0,036","0,376","0,216","0,078",16,10,,681,34,,101,155,407,,138,"0,2",,,,"0,039","0,06","0,065",,USDA
139,Buah dan Jus,Jeruk nipis mentah,"88,26",30,"0,7","0,2","0,3","10,54","2,8","1,69",33,"0,6",6,18,102,2,"0,11","0,065","0,008","0,4","29,1","0,03","0,02","0,2","0,217","0,043",8,5,,50,2,,,30,,,,"0,22",,,"0,6","0,022","0,019","0,055",,USDA
140,Buah dan Jus,Jeruk mentah California valencias,"86,34",49,"1,04","0,3","0,42","11,89","2,5",,40,"0,09",10,17,179,,"0,06","0,037","0,023",,"48,5","0,087","0,04","0,274","0,25","0,063",39,,,230,12,,,,,,,,,,,"0,035","0,055","0,06",,USDA
141,Buah dan Jus,Jeruk mentah dengan kulitnya,"82,3",63,"1,3","0,3","0,6","15,5","4,5",,70,"0,8",14,22,196,2,"0,11","0,057",,"0,7",71,"0,1","0,05","0,5","0,33","0,093",30,,,250,13,,,,,,,,,,,"0,035","0,055","0,06",,USDA
142,Buah dan Jus,Jeruk mentah Florida,"87,14",46,"0,7","0,21","0,41","11,54","2,4","9,14",43,"0,09",10,12,169,,"0,08","0,039","0,024","0,5",45,"0,1","0,04","0,4","0,25","0,051",17,8,,225,11,,11,71,116,,129,"0,18",,,,"0,025","0,039","0,042",,USDA
143,Buah dan Jus,Jeruk mentah pusar,"85,97",49,"0,91","0,15","0,43","12,54","2,2","8,5",43,"0,13",11,23,166,1,"0,08","0,039","0,029",,"59,1","0,068","0,051","0,425","0,261","0,079",34,8,,247,12,,7,87,116,,129,"0,15",,,,"0,017","0,03","0,031",,USDA
144,Buah dan Jus,Jeruk mentah semua varietas komersial,"86,75",47,"0,94","0,12","0,44","11,75","2,4","9,35",40,"0,1",10,14,181,,"0,07","0,045","0,025","0,5","53,2","0,087","0,04","0,282","0,25","0,06",30,8,,225,11,,11,71,116,,129,"0,18",,,,"0,015","0,023","0,025",,USDA
145,Buah dan Jus,Jus Acerola mentah,"94,3",23,"0,4","0,3","0,2","4,8","0,3","4,5",10,"0,5",12,9,97,3,"0,1","0,086",,"0,1","1.600,00","0,02","0,06","0,4","0,205","0,004",14,,,509,25,,,305,,,17,"0,18",,,"1,4","0,068","0,082","0,09",,USDA
146,Buah dan Jus,Jus anggur kaleng atau botol tanpa pemanis dengan tambahan asam askorbat,"84,51",60,"0,37","0,13","0,22","14,77","0,2","14,2",11,"0,25",10,14,104,5,"0,07","0,018","0,239",,25,"0,017","0,015","0,133","0,048","0,032",,3,,8,,,,5,,,57,,,,"0,4","0,025","0,003","0,022",,USDA
147,Buah dan Jus,Jus anggur kaleng atau botol tanpa pemanis dengan tambahan asam askorbat dan kalsium,"84,51",62,"0,37","0,13","0,22","14,77","0,2","14,2",42,"0,25",10,14,104,5,"0,07","0,018","0,239",,25,"0,017","0,015","0,133","0,048","0,032",,3,,8,,,,5,,,57,,,,"0,4","0,025","0,003","0,022",,USDA
148,Buah dan Jus,Jus anggur kaleng atau botol tanpa pemanis tanpa ditambahkan asam askorbat,"84,51",60,"0,37","0,13","0,22","14,77","0,2","14,2",11,"0,25",10,14,104,5,"0,07","0,018","0,239",,"0,1","0,017","0,015","0,133","0,048","0,032",,3,,8,,,,5,,,57,,,,"0,4","0,025","0,003","0,022",,USDA
149,Buah dan Jus,Jus apel kaleng atau botol tanpa pemanis dengan tambahan asam askorbat,"88,24",46,"0,1","0,13","0,23","11,3","0,2","9,62",8,"0,12",5,7,101,4,"0,02","0,012","0,074","0,1","38,5","0,021","0,017","0,073","0,049","0,018",,2,,1,,,,,,,16,"0,01",,,,"0,022","0,006","0,039",,USDA
150,Buah dan Jus,Jus apel kaleng atau botol tanpa pemanis dengan tambahan asam askorbat kalsium dan kalium,"87,92",48,"0,12","0,17","0,31","11,49","0,3","9,47",70,"0,13",5,9,184,5,"0,04","0,01","0,035","0,1","30,3","0,004","0,015","0,067","0,049","0,018",,2,,1,,,,,,,16,"0,01",,,,"0,029","0,008","0,051",,USDA
151,Buah dan Jus,Jus apel kaleng atau botol tanpa pemanis tanpa ditambahkan asam askorbat,"88,24",46,"0,1","0,13","0,23","11,3","0,2","9,62",8,"0,12",5,7,101,4,"0,02","0,012","0,074","0,1","0,9","0,021","0,017","0,073","0,049","0,018",,2,,1,,,,,,,16,"0,01",,,,"0,022","0,006","0,039",,USDA
152,Buah dan Jus,Jus apel konsentrat beku tanpa pemanis diencerkan dengan 3 volume air tanpa tambahan asam askorbat,"87,9",47,"0,14","0,1","0,32","11,54","0,1","10,93",6,"0,26",5,7,126,7,"0,04","0,014","0,063","0,1","0,6","0,003","0,015","0,038","0,063","0,033",,2,,,,,,,,,16,"0,01",,,,"0,018","0,002","0,031",,USDA
153,Buah dan Jus,Jus apel konsentrat beku tanpa pemanis diencerkan dengan 3 volume air ditambah asam askorbat,"87,9",47,"0,14","0,1","0,32","11,54","0,1",,6,"0,26",5,7,126,7,"0,04","0,014","0,063","0,1",25,"0,003","0,015","0,038","0,063","0,033",,,,,,,,,,,,,,,,"0,018","0,002","0,031",,USDA
154,Buah dan Jus,Jus apel konsentrat beku tanpa pemanis murni ditambah dengan asam askorbat,57,166,"0,51","0,37","1,12",41,,"38,83",20,"0,91",17,25,448,25,"0,13","0,05","0,225","0,4","88,9","0,011","0,054","0,135","0,223","0,116",1,,,,,,,,,,,,,,,"0,06","0,015","0,108",,USDA
155,Buah dan Jus,Jus apel konsentrat beku tanpa pemanis murni tanpa tambahan asam askorbat,57,166,"0,51","0,37","1,12",41,"0,4","38,83",20,"0,91",17,25,448,25,"0,13","0,05","0,225","0,4","2,1","0,011","0,054","0,135","0,223","0,116",1,7,,,,,,,,,57,"0,04",,,,"0,06","0,015","0,108",,USDA
156,Buah dan Jus,Jus Blackberry kaleng,"90,9",38,"0,3","0,6","0,4","7,8","0,1","7,7",12,"0,48",21,12,135,1,"0,41","0,114",,"0,3","11,3","0,012","0,018","0,446",,"0,021",10,7,,123,6,,,74,,,68,"0,9",,,"15,2","0,018","0,058","0,344",,USDA
157,Buah dan Jus,Jus Buah Smoothie Bolthouse Farms Berry Boost,88,46,"0,63","0,02","0,45","10,9",,"9,3",10,"0,21",,,116,4,,,,,"108,6",,,,,"0,4",,,"0,9",290,,,,,,,,"5,03",,,,"0,003","0,002","0,011",,USDA
158,Buah dan Jus,Jus Buah Smoothie Bolthouse Farms Green Goodness,"85,61",56,"0,63","0,33","0,39","13,04","0,6","11,46",18,"0,34",15,16,177,11,"0,08","0,049","1,357","0,2","6,2","0,06","0,08","0,333",,"0,08",17,4,"0,55",417,21,,12,242,4,,16,"0,18",,,"2,6","0,068","0,064","0,068",,USDA
159,Buah dan Jus,Jus Buah Smoothie Bolthouse Farms Pisang Stroberi,"86,6",52,"0,44","0,3","0,29","12,37","0,6","10,33",11,"0,32",13,16,184,5,"0,07","0,038","0,194","0,4","47,3","0,035","0,053","0,287","0,092","0,075",24,5,,20,1,,4,9,1,,25,"0,16",,,"1,6","0,129","0,046","0,112",,USDA
160,Buah dan Jus,Jus Buah Smoothie Odwalla Pisang Stroberi,"87,74",48,"0,5","0,32","0,39","11,05","0,6","9,9",10,"0,2",14,18,201,2,"0,08","0,04","0,18","0,2","38,4","0,05","0,05","0,285","0,21","0,065",30,4,,222,11,,7,45,169,,48,"8,93",,,"0,9","0,12","0,026","0,049",,USDA
161,Buah dan Jus,Jus cranberry tanpa pemanis,"87,13",46,"0,39","0,13","0,15","12,2","0,1","12,1",8,"0,25",6,13,77,2,"0,1","0,055",,"0,1","9,3","0,009","0,018","0,091",,"0,052",1,3,,45,2,,,27,,,68,"1,2",,,"5,1","0,01","0,023","0,07",,USDA
162,Buah dan Jus,Jus delima botolan,"85,95",54,"0,15","0,29","0,49","13,13","0,1","12,65",11,"0,1",7,11,214,9,"0,09","0,021","0,095","0,3","0,1","0,015","0,015","0,233","0,285","0,04",24,5,,,,,,,,,,"0,38",,,"10,4","0,077","0,059","0,05",,USDA
163,Buah dan Jus,Jus jeruk bali merah muda atau merah dengan tambahan kalsium,90,38,"0,5","0,1","0,71","8,69",,"8,33",146,"0,2",12,15,162,1,"0,05","0,033",,,25,"0,04","0,02","0,2",,"0,044",11,6,,440,22,,1,262,2,1.189,4,"0,11",,,,"0,014","0,013","0,024",,USDA
164,Buah dan Jus,Jus jeruk bali merah muda mentah,90,39,"0,5","0,1","0,2","9,2",,,9,"0,2",12,15,162,1,"0,05","0,033","0,02",,38,"0,04","0,02","0,2","0,189","0,044",10,,,440,22,,,,,,,,,,,"0,014","0,013","0,024",,USDA
165,Buah dan Jus,Jus jeruk bali putih botolan tanpa pemanis Ocean Spray,"91,2",34,"0,58","0,1","0,19","7,93","0,8","7,5",14,"0,11",8,15,129,3,"0,08","0,031","0,015",,"28,3",,,,,,,,,35,2,,,20,,,,,,,,"0,008","0,009","0,017",,USDA
166,Buah dan Jus,Jus jeruk bali putih kalengan atau botol tanpa pemanis,"91,2",34,"0,58","0,1","0,19","7,93","0,8","7,2",14,"0,11",8,15,129,3,"0,08","0,031","0,015","0,1","28,3","0,042","0,02","0,231","0,13","0,02",10,8,,35,2,,2,20,1,,10,"0,04",,,,"0,009","0,01","0,018",,USDA
167,Buah dan Jus,Jus jeruk bali putih kalengan dimaniskan,"87,38",46,"0,58","0,09","0,82","11,13","0,1","11,03",8,"0,36",10,11,162,2,"0,06","0,048","0,02","0,1","26,9","0,04","0,023","0,319","0,13","0,02",10,,,7,,,2,3,1,,10,"0,04",,,,"0,012","0,012","0,021",,USDA
168,Buah dan Jus,Jus jeruk bali putih konsentrat beku tanpa pemanis diencerkan dengan 3 volume air,"89,3",41,"0,55","0,13","0,28","9,73","0,1","9,63",8,"0,14",11,14,136,1,"0,05","0,033","0,02","0,1","33,7","0,041","0,022","0,217","0,189","0,044",4,8,,9,,,2,4,1,,10,"0,04",,,,"0,019","0,018","0,032",,USDA
169,Buah dan Jus,Jus jeruk bali putih konsentrat beku tanpa pemanis murni,62,146,"1,97","0,48","0,99","34,56","0,4","34,16",27,"0,49",38,49,484,3,"0,18","0,118","0,07","0,3","119,8","0,145","0,078","0,772","0,672","0,154",13,25,,31,2,,8,13,3,,34,"0,14",,,"0,1","0,064","0,063","0,113",,USDA
170,Buah dan Jus,Jus jeruk bali putih mentah,90,39,"0,5","0,1","0,2","9,2","0,1","9,1",9,"0,2",12,15,162,1,"0,05","0,033","0,02","0,1",38,"0,04","0,02","0,2","0,189","0,044",10,8,,10,1,,2,4,1,,10,"0,22",,,,"0,014","0,013","0,024",,USDA
171,Buah dan Jus,Jus Jeruk Keprok kalengan manis,87,50,"0,5","0,2","0,3",12,"0,2","11,8",18,"0,2",8,14,178,1,"0,03","0,025","0,037","0,1",22,"0,06","0,02","0,1","0,125","0,032",5,6,,253,13,,14,38,214,,166,"0,15",,,,"0,013","0,018","0,025",,USDA
172,Buah dan Jus,Jus Jeruk Keprok mentah,"88,9",43,"0,5","0,2","0,3","10,1","0,2","9,9",18,"0,2",8,14,178,1,"0,03","0,025","0,037","0,1",31,"0,06","0,02","0,1","0,125","0,042",5,6,,253,13,,14,38,214,,166,"0,13",,,,"0,024","0,036","0,04",,USDA
